id,name,type,flags,description
3329,Upper City Security Chief,Default,['Permanent'],Story Instance: A Meeting of Ministers
3653,Ziadih the Fearless,Default,['Permanent'],
5976,Crop Harvester: Domain of Istan,Default,['Permanent'],
1521,He'll Never Live This Down,Default,"['Pvp', 'Permanent']",Mission: The Battle for Lion's Arch
4191,Desert King Weapon Collection,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'Hidden', 'RepairOnLogin', 'Permanent']",
7822,Inner Nayos: The Old Settlement Savior,Default,['Permanent'],Sabotaging loyalists and satiating allies—a win-win scenario!
465,Ascalonian Killer,Default,['Daily'],Enemies in Ascalon beware.
8524,Local Response: Grothmar Valley (Weekly),Default,['Permanent'],
5472,League Slayer—Conquest Season Twenty-Four,Default,"['IgnoreNearlyComplete', 'Pvp', 'Permanent']",
3501,Bloodtide Coast Insight: Bloody Bill's Base,Default,['Permanent'],
1066,Toxic Hallucination Slayer,Default,['Daily'],
5636,Daily: Olmakhan Enemies,Default,['Daily'],
7941,(Annual) World 3 Testing,Default,['Permanent'],"For when you're up for something new, even if it's a little rough."
3699,Ghostly Trio,Default,['Permanent'],"Centuries ago, three heroes guided the Chosen through the Trials of Ascension. When Augury Rock is compromised, they will journey to the Throne of Pellentia to meet their leader, Turai Ossa."
3265,Relentless Legend,Default,"['Pvp', 'Hidden', 'RepairOnLogin', 'Permanent']",
1708,Mini Collection—Set II,ItemSet,"['Pvp', 'RepairOnLogin', 'Permanent']",Master of miniature mayhem.
3693,Skimshallow Cove Supply Run: Silver,Default,['Permanent'],
3646,Necropolis Supply Run: Gold,Default,['Permanent'],
1262,Winter Wonderland Winner,Default,"['Pvp', 'Daily']",Make a run for some holiday cheer.
5460,Fractal Rush Community Goal: Tier 4,Default,['Permanent'],
6662,Looting Enemies,Default,['Permanent'],
6746,Discovering Waypoints II,Default,"['RepairOnLogin', 'Permanent']",
4382,Daily Jahai Bluffs Displaced Tower Jumping Puzzle,Default,['Daily'],
7106,Chuck Out the Trash,Default,['Permanent'],"The clouds above Amnytas stir awake. Is it rain that hits the brim of my helm, or...drool?"
2467,Daily Recommended Fractal—Scale 18,Default,['Daily'],
3456,A Quick Death,Default,['Permanent'],"Story Instance: The Last Chance<br><br>""The only mercy left for you is a quick death."""
8102,Saltspray Survived,Default,"['Pvp', 'Permanent']",
2843,Course Load,Default,"['Repeatable', 'Permanent']",
1241,Aftermath Toxic Gardener IV,Default,['Daily'],
8999,Soaring Sands Fireworks: Silver,Default,['Permanent'],"""Everybody loves a colorful explosion."" —Illuminate Lightburn"
6480,Master Willbender,Default,"['Pvp', 'Permanent']",
7716,Jump Start: Meeting the Mist Stranger,Default,['Permanent'],
4607,Chasing Tales: Belitrea the Blade of Want,Default,"['Pvp', 'Hidden', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']",
5230,Mission Challenge: Powerful Foes,Default,['Permanent'],
839,Daily Portal Closer,Default,['Daily'],
8837,Point Specialist,Default,"['Pvp', 'Permanent']",Stay on point.
6165,A Blooming Errand,Default,"['RepairOnLogin', 'RequiresUnlock', 'Permanent']","""My flowers are like children. They need love...coddling. Like all good things, they take time and attention.""—Ju"
8374,Revenge of Kuda (Weekly),Default,['Permanent'],
918,Fire and Oil,Default,['Permanent'],Smells like something's burning.
5963,Revenge of Vemyen,Default,['Permanent'],
6417,Ministry-Approved Catalyst,ItemSet,"['Pvp', 'RepairOnLogin', 'Permanent']",
5172,Use a Tiny Sharpening Stone,Default,['Permanent'],Giving you the edge you need to claim victory.
8083,Arborstone Veteran,Default,"['Pvp', 'Hidden', 'Permanent']",Days gone by...
2293,Nuhoch Lane Defender,Default,['Permanent'],Super spore stomper!
3155,Death to the Undying,Default,['Permanent'],
1690,Birthday—Year 10,Default,"['Pvp', 'Hidden', 'Permanent']",You have a character that is more than 10 years old.
73,Things Best Left Behind,Default,['Permanent'],You cleaved an embarrassment from your past.
4373,Fragments I Have Shored,Default,"['Hidden', 'Permanent']",Signs of the Sunspears' past may be scattered among the ruins.
2593,Master Druid,Default,"['Pvp', 'Permanent']",
5343,League Slayer—Conquest Season Twenty-Two,Default,"['IgnoreNearlyComplete', 'Pvp', 'Permanent']",
6273,Daily Seitung Province Unchained Slayer,Default,['Daily'],
930,Grounded,Default,['Permanent'],There's nothing cute about electrocution.
8549,Home Sweet Homestead: Jahai Bluffs,Default,"['RepairOnLogin', 'Permanent']","We'll find you new hope. And homesteads. Come, walk with me."
6967,Legendary Weapon: The Moot,ItemSet,"['Pvp', 'RepairOnLogin', 'Permanent']",
6954,League Participator—3v3 Season Nine,Default,"['IgnoreNearlyComplete', 'Pvp', 'Permanent']",
1914,Daily Crimson Plateau Jumping Puzzle,Default,"['Pvp', 'Daily']",
8778,Unceasing Whispers,Default,['Permanent'],Relive it again. Perhaps this time will be different.
1978,Daily Maguuma Wastes Miner,Default,['Daily'],Fueling the engines of the economy.
3643,Kaadsseo the Wise,Default,['Permanent'],
2398,Daily Revenant or Warrior Winner,Default,"['Pvp', 'Daily']",
3880,Daily Desert Lumberer,Default,['Daily'],Fueling the engines of the economy.
277,Champion Paragon,Default,"['Pvp', 'Permanent']",Your virtues are your strength.
6816,Snow Garden Weapon Collection,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'Hidden', 'RepairOnLogin', 'Permanent']",
603,Southsun Settler Supporter,Default,['Permanent'],Complete Southsun events while affiliated with the settlers.
6516,Sled Defender,Default,['Permanent'],Event: Stop Void Corrupters from contaminating the jade shipment.
5274,Special Mission: This Forest Needs More Bugs,Default,"['RequiresUnlock', 'Permanent']",
7054,Amnytas Explorer,Default,['Permanent'],You've explored the spacious colleges of Amnytas.
7164,No Rest for the Kryptis,Default,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'Repeatable', 'Permanent']",
2212,Dragon's Stand Explorer,Default,"['RepairOnLogin', 'Permanent']",
654,So Lifelike,Default,['Permanent'],
570,Avenger of the Dispossessed,Default,['Permanent'],"Once the Molten menace was eliminated, your allies returned home for closure. According to reports, Rox is visiting the jail in Black Citadel, and Braham is heading to Knut Whitebear's loft."
7114,Horn of Maguuma Fisher,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'Permanent']","<c=@flavor>The charm of fishing is in pursuing something elusive, though attainable. It is a simple yet profound practice of hope.</c>"
1736,Acolyte of Dwayna,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'Hidden', 'RepairOnLogin', 'Permanent']","<c=@flavor>""Give solace and shelter to those who need it. Be ye a salve to the wounded.""</c>
—Scriptures of Dwayna, 115 BE"
8300,Light Up the Vale,Default,['Permanent'],"Light up the path, lest you slip!"
8634,A Job for Warclaws,Default,['Permanent'],
84,Mini Collection—Set I,Default,"['IgnoreNearlyComplete', 'Hidden', 'Permanent']",Master of miniature mayhem.
1353,Boss Thumper XXIV,Default,['Daily'],
514,Monthly Completionist,Default,"['Pvp', 'Monthly']","Pick a daily, any daily."
3284,Lake Doric Insight: Melandru's Refuge,Default,['Permanent'],
2538,"""Dragonrender"" Strongbox",Default,['Permanent'],
2614,Invisible King,Default,['Permanent'],Use your mastery skill to spot invasive fungi.
4080,(Annual) New Year's Resolution,Default,['Permanent'],
608,Gossip with Lord Faren,Default,['Permanent'],Speak with Lord Faren on Southsun Cove.
8598,Magister,Default,"['Pvp', 'Permanent']","This title can be purchased from Shiny King M'takk in Hooligan's Route in Lion's Arch if you meet the requirements. 

Surely it must be an official title if a self-proclaimed skritt king gives it to you, right?"
8776,(Weekly) Challenge Mode Convergences: Mount Balrior,Default,['Weekly'],
6580,Dodging Attacks III,Default,['Permanent'],
5675,Choya Response Mission,Default,['Permanent'],Note: This achievement functions on the honor system.
3568,Damage Control,Default,['Permanent'],"Story Instance: ""The Sacrifice"""
9142,Raid God,Default,['Permanent'],"Speaks for itself, doesn't it?"
668,Caching Out,Default,"['MoveToTop', 'Permanent']",
4196,[FTT 306] Proficient Dynamics—Speed Wall Level 3,Default,"['RepairOnLogin', 'Permanent']",
6521,Pet the Dog,Default,['Permanent'],
4131,Awake End,Default,['Permanent'],Story Instance: The Charge
2153,Daily Recommended Fractal—Scale 11,Default,['Daily'],
1305,Marionette Defender,Default,['Permanent'],
5494,Pleasant Present,Default,"['Hidden', 'Permanent']",
5913,Return to Behind Enemy Lines,Default,['Permanent'],
153,Master of Overkill,Default,['Permanent'],Overkill? I don't believe in overkill!
8499,Raid Mentor: Greer,Default,['Permanent'],"This achievement progresses significantly when raiding with players who haven't killed the boss before, as well as with players who haven't killed it for the week but to a lesser extent. Very experienced raiders in the squad will not count toward this achievement."
8863,Alliance Field Operative: Holistic View,Default,['Permanent'],
2471,Master Berserker,Default,"['Pvp', 'Permanent']",
1354,Boss Thumper XXV,Default,['Daily'],
3698,Clogged Drain,Default,['Permanent'],"Story Instance: ""Enemy of My Enemy"""
859,"Tough Customer, World 2",Default,['Permanent'],You keep these merchants in business.
1710,Brewmaster,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']",
6627,Dodging Attacks V,Default,['Permanent'],
4137,Gate-Crasher,Default,['Permanent'],Story Instance: Tracking the Scientist
6871,Agitator Eliminator,Default,['Permanent'],
3905,Hero of the Desert,Default,['Permanent'],You help where you're needed.
2621,Glint's Bastion,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']",
3986,Gone Swimming,Default,"['Hidden', 'Permanent']",Story Instance: The First City
3377,Lake Doric Insight: Melandru's Flourish,Default,['Permanent'],
191,Citadel of Flame Foe,Default,['Permanent'],Trouble in Baelfire's wake.
5647,Master of Draconic Fire,ItemSet,"['Pvp', 'RepairOnLogin', 'Permanent']",
7097,Wizard's Tower: Skyscale Target Practice—Gold,Default,['Permanent'],
4999,Mercy of the Mad King,Default,"['Pvp', 'Permanent']","Opening a thousand bags and expecting different contents may be madness, but after all, this is a realm of chaos."
5008,Daily Trial of Koda,Default,"['RepairOnLogin', 'Daily']",
4200,[FTT 205] Intermediate Dynamics—Boon Wave Level 2,Default,"['RepairOnLogin', 'Permanent']",
1306,Marionette Tangler,Default,['Permanent'],
8074,Isle of Janthir Veteran,Default,"['Pvp', 'Hidden', 'Permanent']",Days gone by...
655,Meet the Hosts,Default,['Permanent'],
1399,Cold Comfort,Default,"['Pvp', 'Permanent']",Mission: The Battle for Lion's Arch
653,Paper Dragon,Default,['Permanent'],
5320,Special Mission: Iron Rain,Default,"['RequiresUnlock', 'Permanent']",
3129,Token Collector,Default,['Permanent'],Have you found all of them?
3594,Lost Lore of Desert Highlands,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'Permanent']",
6426,Master Vindicator,Default,"['Pvp', 'Permanent']",
8793,Daily Rift Hunts,Default,['Daily'],
2761,League Ranger—Recruit,Default,"['IgnoreNearlyComplete', 'Pvp', 'Permanent']",Completing this achievement advances the League Professional—Recruit achievement.
2918,Daily Tier 3 Snowblind,Default,['Daily'],
7884,Fabled Shadow,Default,"['Pvp', 'Permanent']",Stealing wins left and right!
7082,Arcane Osmogrifier,Default,"['RequiresUnlock', 'Permanent']","An esoteric artifact of a bygone age, it was originally designed to transfer essence past emotional blockages via constant and gradual microtransmutations.

It was shattered and discarded when someone asked the inventor, ""Why don't you just tell them how you feel instead?"""
7379,Don't Think Twice,Default,['Permanent'],"Instead of pondering that orb, leave it up to chance and do the thing."
2772,Snowball Fight!,Default,"['Pvp', 'Permanent']",
97,Sylvari Specialty Armors,Default,['Permanent'],"An exquisitely noble demeanor, cultivated with care."
5208,Ryland Steelcatcher's Footsteps,ItemSet,"['Pvp', 'RepairOnLogin', 'Permanent']",
2899,Daily Tier 2 Captain Mai Trin Boss,Default,['Daily'],
6117,Abyssal Dive,Default,['Permanent'],"What, scared?"
7930,Ultimate Legionnaire,Default,"['Pvp', 'Permanent']",Getting the job done.
3450,Daily PvP Tournament Participator,Default,"['Pvp', 'Daily']",Climb that ladder!
3889,Academy Supply Run: Gold,Default,['Permanent'],
8442,Klobjarne Geirr: Raid or Convergence Victories,Default,"['Repeatable', 'RequiresUnlock', 'Permanent']",This achievement can be reset by purchasing Recollection of Bearkin's Victories to acquire additional copies of the reward.
8532,Local Response: Dragon Response Missions (Weekly),Default,['Permanent'],
8907,Shattered History,Default,['Permanent'],Journal: Ruins of the Old World
4265,Beetle Juice,ItemSet,"['Pvp', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']",Acquire the enhancements necessary to pump your roller beetle to the max!
2474,Amber Wurmslayer,Default,['Permanent'],
8061,The Staff of the Obscure,Default,['Permanent'],Journal: Sovereign of Nayos
1272,"Yay, Wintersday Presents II",Default,"['Pvp', 'Daily']","Oooh, I wonder what's in there."
1916,Daily Tribulation Rift Jumping Puzzle,Default,"['Pvp', 'Daily']",
5373,Eternal Forged Weapon Collection,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'Hidden', 'RepairOnLogin', 'Permanent']",
4930,Daily Grothmar Codebreaker,Default,['Daily'],
7810,Artisan of Arms: Warrior's Staff,Default,['Permanent'],Warriors provide frontline support to their allies with healing and protection.
1316,Energy Probe Dismantler,Default,['Permanent'],
2391,Meteorlogicus II: The Perfected Scepter,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'Hidden', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']","Your first attempt at crafting the legendary precursor Storm has been modestly successful but has not yet yielded the weapon you ultimately desire. This journey has only just begun. Find a teacher, research your procedures, and hone your skills before you try a second time."
8688,Rolling Competitor: Jormag's Fang (Weekly),Default,['Permanent'],
753,Keg Brawl Regular,Default,"['Pvp', 'Repeatable', 'Permanent']",
1881,Daily Don't Touch the Shiny Minidungeon,Default,['Daily'],
4928,Smooth as Ice,Default,['Permanent'],
2278,Sunrise II: The Perfected Daysword,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'Hidden', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']","Your first attempt at crafting the legendary precursor Dawn has been modestly successful but has not yet yielded the weapon you ultimately desire. This journey has only just begun. Find a teacher, research your procedures, and hone your skills before you try a second time."
6395,Dragon's End Insight: Quarry Crane,Default,['Permanent'],
4312,Aspect Gatherer,Default,['Permanent'],
2975,Daily Adventure: Bugs in the Branches,Default,"['Pvp', 'Daily']",
1923,Daily Weyandt's Revenge Jumping Puzzle,Default,"['Pvp', 'Daily']",
1223,Aftermath Cobweb Cleaner,Default,['Daily'],
2429,Diarmid Dropper,Default,['Permanent'],Your machete may not be enough...
5909,Revenge of the Wrathbringer,Default,['Permanent'],
1556,Supplies Severed,Default,['Permanent'],
3612,Desolation Explorer,Default,['Permanent'],You've explored the treacherous and bleak landscape known as the Desolation.
4288,Boss Blitz: Beat Boom-Boom,Default,"['Pvp', 'Permanent']",
8816,Fractal Incursion Champion,Default,"['CategoryDisplay', 'MoveToTop', 'Permanent']",
4009,Convincing the Corsair,Default,['Permanent'],Journal: Convincing the Corsair Completed
8568,Hazardous Research: Bronze,Default,['Permanent'],
3137,Cami's Final Voyage,Default,['Permanent'],I wouldn't want to be in her shoes.
4002,Electric City,Default,['Permanent'],Story Instance: Eye of the Brandstorm
5321,Daily Drizzlewood Coast Cache Hunter,Default,['Daily'],
2229,Daily Recommended Fractal—Scale 6,Default,['Daily'],
446,Daily Laurel Vendor,Default,['Daily'],"I'm just looking, thanks."
2461,Scholar's Pack,ItemSet,"['IgnoreNearlyComplete', 'Pvp', 'RepairOnLogin', 'RequiresUnlock', 'Permanent']",
5809,Return to Discovering Scarlet's Breakthrough,Default,['Permanent'],
